timestamp_ms,ax,ay,az,label
714467,0.704834,0.012451,0.75,supine_right
714477,0.706299,0.00708,0.750488,supine_right
714487,0.704834,0.009521,0.749268,supine_right
714497,0.703857,0.01001,0.745605,supine_right
714507,0.703125,0.010986,0.746094,supine_right
714517,0.700195,0.006836,0.740479,supine_right
714527,0.708252,0.005615,0.741211,supine_right
714537,0.700439,0.008545,0.747559,supine_right
714547,0.700439,0.00415,0.747803,supine_right
714557,0.705078,0.006592,0.75293,supine_right
714567,0.706787,0.004639,0.753662,supine_right
714577,0.705078,0.002686,0.752686,supine_right
714587,0.700684,0.004395,0.753662,supine_right
714597,0.701904,0.008545,0.744141,supine_right
714607,0.701416,0.010742,0.744141,supine_right
714617,0.705811,0.006592,0.747803,supine_right
714627,0.70459,0.015869,0.745117,supine_right
714637,0.705811,0.011963,0.743652,supine_right
714647,0.707031,0.013428,0.742187,supine_right
714657,0.706055,0.008301,0.745117,supine_right
714667,0.700928,0.009277,0.745361,supine_right
714677,0.706543,0.010498,0.743164,supine_right
714687,0.70166,0.008301,0.748779,supine_right
714697,0.701172,0.007324,0.74585,supine_right
714707,0.705566,0.00293,0.740723,supine_right
714717,0.706055,0.00708,0.749756,supine_right
714727,0.700928,0.005615,0.750732,supine_right
714737,0.704834,0.006836,0.742432,supine_right
714747,0.709473,0.001465,0.744873,supine_right
714757,0.707764,0.005371,0.750977,supine_right
714767,0.701904,0.006836,0.744141,supine_right
714777,0.703613,0.005615,0.749023,supine_right
714787,0.699951,0.008545,0.757324,supine_right
714797,0.70459,0.008057,0.748535,supine_right
714807,0.703613,0.011963,0.752441,supine_right
714817,0.702393,0.006836,0.740723,supine_right
714827,0.707031,0.00293,0.742676,supine_right
714837,0.707031,0.00415,0.740967,supine_right
714847,0.710693,0.004883,0.739502,supine_right
714857,0.711914,0.006348,0.73877,supine_right
714867,0.710693,0.010254,0.746582,supine_right
714877,0.70874,0.009766,0.746094,supine_right
714887,0.703613,0.010742,0.739502,supine_right
714897,0.70166,0.011475,0.750488,supine_right
714907,0.705811,0.005859,0.748291,supine_right
714917,0.704102,0.010742,0.749023,supine_right
714927,0.700684,0.006592,0.74585,supine_right
714937,0.699463,0.010986,0.735596,supine_right
714947,0.706299,0.013428,0.753418,supine_right
714957,0.709473,0.006592,0.750977,supine_right
714967,0.707031,0.005371,0.75293,supine_right
714977,0.702881,0.007568,0.752441,supine_right
714987,0.703857,0.007568,0.753174,supine_right
714997,0.703857,0.008545,0.749512,supine_right
715007,0.707764,0.001953,0.744873,supine_right
715017,0.702881,0.005615,0.746826,supine_right
715027,0.70166,0.008057,0.741455,supine_right
715037,0.705078,0.003906,0.740479,supine_right
715047,0.704834,0.005615,0.745361,supine_right
715057,0.705322,0.005127,0.747559,supine_right
715067,0.706543,0.005615,0.761475,supine_right
715077,0.703369,0.01001,0.749512,supine_right
715087,0.701172,0.008057,0.750488,supine_right
715097,0.704834,0.009277,0.74707,supine_right
715107,0.705566,0.009033,0.73999,supine_right
715117,0.706055,0.006104,0.751465,supine_right
715127,0.70752,0.009277,0.746826,supine_right
715137,0.710205,0.00415,0.747803,supine_right
715147,0.705078,0.005371,0.758301,supine_right
715157,0.702881,0.004639,0.749023,supine_right
715167,0.706543,0.01001,0.756592,supine_right
715177,0.701416,0.006592,0.746094,supine_right
715187,0.706055,0.004639,0.75293,supine_right
715197,0.704102,0.00708,0.746094,supine_right
715207,0.707275,0.006104,0.742187,supine_right
715217,0.709229,0.005127,0.733643,supine_right
715227,0.709229,0.004883,0.733887,supine_right
715237,0.703857,0.006592,0.751709,supine_right
715247,0.701416,0.003418,0.751465,supine_right
715257,0.695557,0.013916,0.750244,supine_right
715267,0.710449,0.003174,0.747559,supine_right
715277,0.695068,0.007324,0.75415,supine_right
715287,0.712646,0.00293,0.747314,supine_right
715297,0.687744,0.002686,0.738525,supine_right
715307,0.706787,-0.000488,0.76123,supine_right
715317,0.697754,0.002441,0.744141,supine_right
715327,0.703125,0.003418,0.747314,supine_right
715337,0.706543,-0.001465,0.753174,supine_right
715347,0.709717,0.003418,0.749512,supine_right
715357,0.705322,0.006348,0.746826,supine_right
715367,0.707275,0.008545,0.748535,supine_right
715377,0.702393,0.007324,0.740967,supine_right
715387,0.705811,0.008789,0.744141,supine_right
715397,0.703857,0.003662,0.746094,supine_right
715407,0.704346,0.006592,0.747803,supine_right
715417,0.702637,0.01001,0.751465,supine_right
715427,0.697998,0.004639,0.755371,supine_right
715437,0.700928,0.00293,0.745361,supine_right
715447,0.69751,0.003906,0.752197,supine_right
715457,0.696777,0.005127,0.748291,supine_right
715467,0.699463,0.002686,0.750244,supine_right
715477,0.697754,0.003662,0.749268,supine_right
715487,0.699219,0.005127,0.759766,supine_right
715497,0.70166,0.006348,0.748779,supine_right
715507,0.703613,0.006836,0.751709,supine_right
715517,0.705322,0.007813,0.744385,supine_right
715527,0.709229,0.009277,0.749268,supine_right
715537,0.707275,0.006836,0.748779,supine_right
715547,0.704346,0.006592,0.747803,supine_right
715557,0.706543,-0.000488,0.743408,supine_right
715567,0.705566,0.003418,0.748047,supine_right
715577,0.700684,0.004883,0.748291,supine_right
715587,0.701172,0.006592,0.750244,supine_right
715597,0.701416,0.007324,0.75293,supine_right
715607,0.700684,0.007568,0.745117,supine_right
715617,0.709961,0.005615,0.746582,supine_right
715627,0.701416,0.008545,0.753662,supine_right
715637,0.701172,0.009521,0.751465,supine_right
715647,0.705078,0.008545,0.74707,supine_right
715657,0.699707,0.001465,0.751221,supine_right
715667,0.705322,0.005371,0.75415,supine_right
715677,0.704102,0.002197,0.745117,supine_right
715687,0.700684,0.00293,0.750732,supine_right
715697,0.699951,0.005615,0.747803,supine_right
715707,0.700928,0.00415,0.749268,supine_right
715717,0.699707,0.000732,0.754395,supine_right
715727,0.698975,0.003174,0.747803,supine_right
715737,0.702393,0.010254,0.751709,supine_right
715747,0.702881,0.010254,0.754395,supine_right
715757,0.70459,0.008057,0.739746,supine_right
715767,0.708252,0.005615,0.742676,supine_right
715777,0.707031,0.005127,0.746582,supine_right
715792,0.704102,0.011475,0.744385,supine_right
715802,0.701416,0.010742,0.747803,supine_right
715812,0.70166,0.010498,0.746094,supine_right
715822,0.701172,0.008301,0.753906,supine_right
715832,0.701172,0.005371,0.749512,supine_right
715842,0.706543,0.002441,0.743652,supine_right
715852,0.702637,0.002441,0.743896,supine_right
715862,0.706055,0.001221,0.744141,supine_right
715872,0.703613,0.000488,0.747559,supine_right
715882,0.702148,-0.003174,0.748291,supine_right
715892,0.700439,0.002197,0.753418,supine_right
715902,0.700928,0.0,0.751465,supine_right
715912,0.697021,0.001709,0.760498,supine_right
715922,0.699463,0.003906,0.751465,supine_right
715932,0.693848,-0.000488,0.749023,supine_right
715942,0.699219,0.0,0.749268,supine_right
715952,0.694336,0.000244,0.743896,supine_right
715962,0.699707,0.004395,0.744141,supine_right
715972,0.701416,0.008301,0.746094,supine_right
715982,0.702881,0.008301,0.747314,supine_right
715992,0.704102,0.010986,0.744141,supine_right
716002,0.703857,0.008057,0.750244,supine_right
716012,0.708984,0.012451,0.745117,supine_right
716022,0.707764,0.002197,0.740234,supine_right
716032,0.709229,0.006348,0.748291,supine_right
716042,0.703613,0.005371,0.74707,supine_right
716052,0.699463,0.003418,0.751465,supine_right
716062,0.697754,0.003906,0.749023,supine_right
716072,0.702881,0.007813,0.753662,supine_right
716082,0.704346,0.00293,0.745361,supine_right
716092,0.711914,0.002686,0.751465,supine_right
716102,0.707031,0.007813,0.754639,supine_right
716112,0.70459,0.010742,0.751709,supine_right
716122,0.703369,0.006104,0.749756,supine_right
716132,0.699219,0.005127,0.743408,supine_right
716142,0.697021,0.005371,0.749756,supine_right
716152,0.698975,0.009521,0.749023,supine_right
716162,0.70166,0.00415,0.754639,supine_right
716172,0.705078,0.006104,0.754883,supine_right
716182,0.70752,0.00415,0.743164,supine_right
716192,0.705566,0.008301,0.734619,supine_right
716202,0.709717,0.003906,0.745361,supine_right
716212,0.705322,0.003662,0.747314,supine_right
716222,0.702881,0.006836,0.743164,supine_right
716232,0.705078,0.007568,0.746826,supine_right
716242,0.701172,0.008545,0.755859,supine_right
716252,0.700439,0.011963,0.751953,supine_right
716262,0.702393,0.006836,0.753662,supine_right
716272,0.704834,0.007568,0.746094,supine_right
716282,0.707764,0.003418,0.748535,supine_right
716292,0.705811,0.004395,0.739258,supine_right
716302,0.704102,0.001221,0.745605,supine_right
716312,0.700928,0.007324,0.752441,supine_right
716322,0.70166,0.00415,0.76001,supine_right
716332,0.70752,0.003174,0.750732,supine_right
716342,0.708008,0.002441,0.752441,supine_right
716352,0.696777,0.006104,0.75293,supine_right
716362,0.706543,0.006592,0.752686,supine_right
716372,0.704346,0.004639,0.746094,supine_right
716382,0.703369,0.002686,0.75415,supine_right
716392,0.703125,0.006592,0.74707,supine_right
716402,0.700195,0.00415,0.73999,supine_right
716412,0.705078,0.005859,0.738525,supine_right
716422,0.699707,0.005859,0.750244,supine_right
716432,0.69873,0.003174,0.74707,supine_right
716442,0.702148,0.005859,0.746094,supine_right
716452,0.698242,0.004395,0.756348,supine_right
716462,0.700439,0.003906,0.754639,supine_right
716472,0.705078,0.006592,0.752686,supine_right
716482,0.705078,0.007813,0.750244,supine_right
716492,0.705078,0.006104,0.750977,supine_right
716502,0.704102,0.006104,0.742676,supine_right
716512,0.70752,0.006348,0.745361,supine_right
716522,0.705566,0.009033,0.74707,supine_right
716532,0.702393,0.006592,0.745361,supine_right
716542,0.702881,0.005615,0.749756,supine_right
716552,0.699707,0.011475,0.74585,supine_right
716562,0.69873,0.013184,0.747559,supine_right
716572,0.697754,0.009033,0.754883,supine_right
716582,0.701904,0.003418,0.757324,supine_right
716592,0.704102,0.003174,0.750244,supine_right
716602,0.706543,0.005127,0.743408,supine_right
716612,0.704102,0.005371,0.743652,supine_right
716622,0.705811,0.001953,0.742187,supine_right
716632,0.703857,0.005127,0.74707,supine_right
716642,0.702881,0.004395,0.749756,supine_right
716652,0.696777,0.006104,0.74707,supine_right
716662,0.702393,0.003662,0.757568,supine_right
716672,0.701416,0.008545,0.75415,supine_right
716682,0.704834,0.005859,0.755615,supine_right
716692,0.702393,0.004883,0.747314,supine_right
716702,0.700928,0.006104,0.755615,supine_right
716712,0.706055,0.005859,0.745605,supine_right
716722,0.706055,0.005859,0.743164,supine_right
716732,0.706055,0.00293,0.744873,supine_right
716742,0.701172,0.008301,0.745605,supine_right
716752,0.706299,0.003662,0.748047,supine_right
716762,0.70166,0.003418,0.747559,supine_right
716772,0.705811,0.008545,0.753662,supine_right
716782,0.698486,0.01001,0.745117,supine_right
716792,0.699951,0.006836,0.750488,supine_right
716802,0.700928,0.004395,0.747314,supine_right
716812,0.70459,0.005371,0.748291,supine_right
716822,0.699707,0.005371,0.747559,supine_right
716832,0.70874,0.001709,0.746582,supine_right
716842,0.706299,0.007568,0.743652,supine_right
716852,0.705566,0.003418,0.750732,supine_right
716862,0.704346,0.00415,0.754883,supine_right
716872,0.697754,0.009766,0.756104,supine_right
716882,0.702637,0.008057,0.758057,supine_right
716892,0.699463,0.007813,0.751709,supine_right
716902,0.698486,0.008301,0.753906,supine_right
716912,0.705322,0.003906,0.747803,supine_right
716922,0.704834,0.005127,0.744141,supine_right
716932,0.702393,0.00708,0.73584,supine_right
716942,0.705322,0.005127,0.740479,supine_right
716952,0.710205,0.005615,0.741211,supine_right
716962,0.704102,0.006104,0.750977,supine_right
716972,0.709961,0.007568,0.752197,supine_right
716982,0.711182,0.006836,0.75,supine_right
716992,0.705811,0.007324,0.75,supine_right
717002,0.70874,0.00708,0.743164,supine_right
717012,0.701172,0.004395,0.750244,supine_right
717022,0.700684,0.001221,0.749268,supine_right
717032,0.698242,0.005615,0.744141,supine_right
717042,0.70459,0.007813,0.747803,supine_right
717052,0.70874,0.004883,0.749756,supine_right
717062,0.702881,0.005371,0.762695,supine_right
717072,0.69873,0.008057,0.754883,supine_right
717082,0.700195,0.005859,0.750977,supine_right
717092,0.699707,0.004395,0.75293,supine_right
717102,0.704102,0.004395,0.74707,supine_right
717112,0.705078,0.000977,0.748291,supine_right
717122,0.70166,0.005371,0.739502,supine_right
717132,0.706543,0.005127,0.748047,supine_right
717142,0.705811,0.003662,0.753906,supine_right
717152,0.699951,0.013428,0.756348,supine_right
717162,0.700195,0.007324,0.756836,supine_right
717172,0.703613,0.010986,0.750732,supine_right
717182,0.705078,0.006836,0.746338,supine_right
717192,0.701416,0.007324,0.743652,supine_right
717202,0.706055,0.002686,0.746826,supine_right
717212,0.707275,0.003906,0.746338,supine_right
717222,0.707764,0.001953,0.743408,supine_right
717232,0.709229,0.002441,0.742187,supine_right
717242,0.704346,0.005615,0.750244,supine_right
717252,0.702637,0.009033,0.753662,supine_right
717262,0.699951,0.01001,0.750244,supine_right
717272,0.696045,0.006348,0.756836,supine_right
717282,0.697266,0.012207,0.751221,supine_right
717292,0.699951,0.005371,0.741943,supine_right
717302,0.705078,0.007813,0.745361,supine_right
717312,0.709473,0.00708,0.74292,supine_right
717322,0.70752,0.004883,0.743896,supine_right
717332,0.70874,0.006592,0.746826,supine_right
717342,0.707275,0.006104,0.747314,supine_right
717352,0.702393,0.008545,0.743408,supine_right
717362,0.705811,0.005859,0.750244,supine_right
717372,0.702148,0.005859,0.75293,supine_right
717382,0.706055,0.011963,0.746582,supine_right
717392,0.70752,0.004639,0.739746,supine_right
717402,0.70166,0.002441,0.751465,supine_right
717412,0.701172,0.006104,0.747314,supine_right
717422,0.704346,0.009033,0.747559,supine_right
717432,0.70459,0.00415,0.748535,supine_right
717442,0.702393,0.005371,0.748047,supine_right
717452,0.702881,0.008301,0.747803,supine_right
717462,0.705078,0.00708,0.746582,supine_right
717472,0.70459,0.008301,0.750244,supine_right
717482,0.70874,0.006836,0.748779,supine_right
717492,0.711914,0.006348,0.74585,supine_right
717502,0.705566,0.005615,0.757568,supine_right
717512,0.704346,0.008301,0.749756,supine_right
717522,0.703613,0.008789,0.75,supine_right
717532,0.69873,0.005859,0.751221,supine_right
717542,0.698975,0.008789,0.743652,supine_right
717552,0.705566,0.003418,0.739502,supine_right
717562,0.702148,0.004395,0.739258,supine_right
717572,0.704346,0.00708,0.740479,supine_right
717582,0.702393,0.008301,0.736816,supine_right
717592,0.705078,0.001221,0.744385,supine_right
717602,0.708008,0.005371,0.750244,supine_right
717612,0.712402,0.008301,0.756592,supine_right
717622,0.708252,0.009521,0.751221,supine_right
717632,0.705078,0.005859,0.753418,supine_right
717642,0.705078,0.01001,0.752686,supine_right
717652,0.700928,0.00708,0.747314,supine_right
717662,0.699219,0.006348,0.749023,supine_right
717672,0.700928,0.007324,0.740723,supine_right
717682,0.700928,0.005615,0.745605,supine_right
717692,0.696777,0.009521,0.743408,supine_right
717702,0.702148,0.010498,0.752686,supine_right
717712,0.707031,0.003906,0.753174,supine_right
717722,0.710937,0.006836,0.745605,supine_right
717732,0.704102,0.008789,0.749268,supine_right
717742,0.706299,0.008057,0.754395,supine_right
717752,0.706787,0.003906,0.749756,supine_right
717762,0.701904,0.003906,0.743164,supine_right
717772,0.703613,0.00415,0.745361,supine_right
717782,0.703369,0.008545,0.747559,supine_right
717797,0.704834,0.008545,0.74585,supine_right
717807,0.699219,0.010498,0.741943,supine_right
717817,0.702637,0.008301,0.752686,supine_right
717827,0.701904,0.009766,0.748291,supine_right
717837,0.702148,0.005615,0.745361,supine_right
717847,0.707764,0.000977,0.754883,supine_right
717857,0.708496,0.005371,0.749268,supine_right
717867,0.706055,0.009033,0.742187,supine_right
717877,0.70459,0.006592,0.743652,supine_right
717887,0.703369,0.004395,0.750488,supine_right
717897,0.701416,0.01416,0.742676,supine_right
717907,0.705811,0.010742,0.742676,supine_right
717917,0.703613,0.008789,0.748535,supine_right
717927,0.70166,0.012207,0.745605,supine_right
717937,0.703857,0.012451,0.751953,supine_right
717947,0.701172,0.006836,0.743652,supine_right
717957,0.705078,0.003418,0.752197,supine_right
717967,0.705811,0.00415,0.744141,supine_right
717977,0.70874,0.001709,0.746826,supine_right
717987,0.705811,0.00293,0.749268,supine_right
717997,0.702881,0.004395,0.749512,supine_right
718007,0.703125,0.010254,0.747314,supine_right
718017,0.700195,0.009033,0.746826,supine_right
718027,0.70166,0.008057,0.748535,supine_right
718037,0.697998,0.010498,0.74585,supine_right
718047,0.700195,0.013916,0.753174,supine_right
718057,0.701904,0.008057,0.744141,supine_right
718067,0.705811,0.009521,0.744629,supine_right
718077,0.705811,0.009521,0.738281,supine_right
718087,0.703857,0.009033,0.745117,supine_right
718097,0.703857,0.007324,0.74292,supine_right
718107,0.70874,0.004395,0.747314,supine_right
718117,0.708252,0.004639,0.745361,supine_right
718127,0.702881,0.010498,0.749512,supine_right
718137,0.704834,0.005859,0.744629,supine_right
718147,0.705322,0.006592,0.752686,supine_right
718157,0.703613,0.006104,0.756348,supine_right
718167,0.706299,0.007324,0.751221,supine_right
718177,0.703369,0.004639,0.74585,supine_right
718187,0.703369,0.006348,0.75,supine_right
718197,0.705811,0.005859,0.744385,supine_right
718207,0.698975,0.008301,0.74292,supine_right
718217,0.70459,0.008789,0.74292,supine_right
718227,0.703857,0.008301,0.743164,supine_right
718237,0.702393,0.004395,0.745605,supine_right
718247,0.703125,0.009521,0.743408,supine_right
718257,0.706299,0.003662,0.741455,supine_right
718267,0.709473,0.003906,0.744141,supine_right
718277,0.708008,0.00708,0.749512,supine_right
718287,0.705811,0.009277,0.746094,supine_right
718297,0.700439,0.012939,0.750732,supine_right
718307,0.704346,0.005859,0.745361,supine_right
718317,0.701172,0.008789,0.749023,supine_right
718327,0.698242,0.006592,0.743652,supine_right
718337,0.703613,0.010742,0.75415,supine_right
718347,0.705566,0.00293,0.750977,supine_right
718357,0.705566,0.008789,0.754639,supine_right
718367,0.705078,0.006348,0.751465,supine_right
718377,0.708496,0.005615,0.750977,supine_right
718387,0.704102,0.008545,0.74292,supine_right
718397,0.702637,0.006592,0.752441,supine_right
718407,0.702393,0.010498,0.750488,supine_right
718417,0.700928,0.005859,0.747803,supine_right
718427,0.70459,0.011719,0.746582,supine_right
718437,0.707764,0.009277,0.746338,supine_right
718447,0.705566,0.003174,0.744629,supine_right
718457,0.704834,0.005127,0.749023,supine_right
718467,0.707275,0.008545,0.743408,supine_right
718477,0.696777,0.003906,0.742432,supine_right
718487,0.705811,0.006592,0.74585,supine_right
718497,0.704346,0.006104,0.749512,supine_right
718507,0.707764,0.007813,0.749512,supine_right
718517,0.706055,0.006348,0.753418,supine_right
718527,0.70166,0.01001,0.743164,supine_right
718537,0.703857,0.003906,0.747803,supine_right
718547,0.70459,0.006104,0.74292,supine_right
718557,0.704346,0.003418,0.747559,supine_right
718567,0.70874,0.003174,0.752197,supine_right
718577,0.704346,0.002197,0.742432,supine_right
718587,0.703369,0.006836,0.747803,supine_right
718597,0.703613,0.006836,0.750732,supine_right
718607,0.703613,0.007568,0.750977,supine_right
718617,0.699951,0.007568,0.751953,supine_right
718627,0.700684,0.009033,0.750732,supine_right
718637,0.711182,0.004395,0.74707,supine_right
718647,0.70874,0.002686,0.743408,supine_right
718657,0.709717,0.001465,0.748779,supine_right
718667,0.706055,0.00415,0.749268,supine_right
718677,0.703857,0.010498,0.742676,supine_right
718687,0.703125,0.007568,0.747559,supine_right
718697,0.700684,0.009521,0.750488,supine_right
718707,0.700928,0.008545,0.75415,supine_right
718717,0.702393,0.006348,0.75293,supine_right
718727,0.700684,0.003174,0.750977,supine_right
718737,0.70166,0.010742,0.743164,supine_right
718747,0.702148,0.005615,0.744141,supine_right
718757,0.703857,0.00415,0.73999,supine_right
718767,0.70459,0.001465,0.748291,supine_right
718777,0.702637,0.00293,0.748535,supine_right
718787,0.702637,0.008057,0.749268,supine_right
718797,0.703857,0.007324,0.751221,supine_right
718807,0.704346,0.009277,0.756836,supine_right
718817,0.702881,0.005859,0.75415,supine_right
718827,0.704102,0.007568,0.745605,supine_right
718837,0.705322,0.005615,0.750488,supine_right
718847,0.703125,0.005859,0.744141,supine_right
718857,0.710205,0.006104,0.747559,supine_right
718867,0.703857,0.005127,0.748779,supine_right
718877,0.703369,0.002441,0.740479,supine_right
718887,0.704834,0.004883,0.741455,supine_right
718897,0.702637,0.009766,0.749023,supine_right
718907,0.70166,0.007813,0.751709,supine_right
718917,0.701416,0.006104,0.74292,supine_right
718927,0.700195,0.004395,0.745117,supine_right
718937,0.70752,0.004395,0.751953,supine_right
718947,0.704346,0.004395,0.747803,supine_right
718957,0.706299,0.005859,0.744629,supine_right
718967,0.705566,0.00293,0.753174,supine_right
718977,0.704346,0.003662,0.751465,supine_right
718987,0.707764,0.001465,0.749756,supine_right
718997,0.69873,0.005371,0.755615,supine_right
719007,0.701904,0.005859,0.751953,supine_right
719017,0.706787,0.00708,0.746582,supine_right
719027,0.70459,0.006348,0.749756,supine_right
719037,0.707764,0.013916,0.753906,supine_right
719047,0.708984,0.00708,0.744385,supine_right
719057,0.70459,0.009766,0.748535,supine_right
719067,0.708984,0.009521,0.746582,supine_right
719077,0.706055,0.010742,0.743652,supine_right
719087,0.703857,0.008545,0.746094,supine_right
719097,0.702148,0.004639,0.744141,supine_right
719107,0.703125,0.005859,0.740479,supine_right
719117,0.704102,0.006592,0.75415,supine_right
719127,0.705322,0.003174,0.749756,supine_right
719137,0.70459,0.004883,0.745605,supine_right
719147,0.704102,0.004395,0.751221,supine_right
719157,0.700928,0.00708,0.749756,supine_right
719167,0.705566,0.005371,0.745605,supine_right
719177,0.70166,0.004639,0.755615,supine_right
719187,0.710205,0.0,0.746826,supine_right
719197,0.704102,0.001221,0.750732,supine_right
719207,0.69873,0.005859,0.75,supine_right
719217,0.706787,0.005615,0.749512,supine_right
719227,0.700928,0.006836,0.753418,supine_right
719237,0.706787,0.006104,0.744629,supine_right
719247,0.706055,0.006104,0.745117,supine_right
719257,0.703369,0.005615,0.744629,supine_right
719267,0.700439,0.00415,0.745117,supine_right
719277,0.704346,0.010254,0.747803,supine_right
719287,0.702881,0.003906,0.744873,supine_right
719297,0.703369,0.00708,0.749023,supine_right
719307,0.703613,0.005615,0.748535,supine_right
719317,0.705811,0.00415,0.750977,supine_right
719327,0.700928,0.006592,0.749756,supine_right
719337,0.701904,0.005615,0.747803,supine_right
719347,0.703613,0.002686,0.743652,supine_right
719357,0.706055,0.001953,0.753906,supine_right
719367,0.705078,0.003906,0.748291,supine_right
719377,0.708008,0.007568,0.749756,supine_right
719387,0.707275,0.007813,0.744141,supine_right
719397,0.70459,0.006836,0.749023,supine_right
719407,0.705811,0.010742,0.745117,supine_right
719417,0.705566,0.005127,0.750244,supine_right
719427,0.704834,0.008301,0.750244,supine_right
719437,0.703857,0.006592,0.740723,supine_right
719447,0.703125,0.002686,0.739258,supine_right
719457,0.703857,0.009766,0.748779,supine_right
719467,0.704346,0.006348,0.743408,supine_right
719477,0.703369,0.004395,0.746826,supine_right
719487,0.704102,0.003174,0.750488,supine_right
719497,0.706787,0.004883,0.746338,supine_right
719507,0.704346,0.008057,0.74585,supine_right
719517,0.704346,0.008789,0.75415,supine_right
719527,0.707275,0.005371,0.746826,supine_right
719537,0.706543,0.00708,0.75,supine_right
719547,0.703125,0.008057,0.745117,supine_right
719557,0.707031,0.005371,0.743408,supine_right
719567,0.703857,0.009033,0.747314,supine_right
719577,0.702881,0.008301,0.742432,supine_right
719587,0.703613,0.01001,0.756836,supine_right
719597,0.709473,0.003418,0.749268,supine_right
719607,0.706787,0.002686,0.748047,supine_right
719617,0.704102,0.007324,0.756348,supine_right
719627,0.704834,0.008057,0.749756,supine_right
719637,0.700928,0.006104,0.748047,supine_right
719647,0.700439,0.008545,0.744629,supine_right
719657,0.700928,0.008301,0.744629,supine_right
719667,0.700439,0.010254,0.737549,supine_right
719677,0.704102,0.007324,0.744141,supine_right
719687,0.706055,0.008057,0.743164,supine_right
719697,0.704834,0.005859,0.748535,supine_right
719707,0.704346,0.006348,0.754639,supine_right
719717,0.70752,0.003662,0.752441,supine_right
719727,0.702148,0.010498,0.754395,supine_right
719737,0.702637,0.005615,0.738525,supine_right
719747,0.702637,0.008789,0.742187,supine_right
719757,0.703857,0.002686,0.747559,supine_right
719767,0.700439,0.005859,0.745605,supine_right
719777,0.70459,0.006836,0.749756,supine_right
719787,0.706787,0.005859,0.743164,supine_right
719802,0.699219,0.008301,0.748779,supine_right
719812,0.704834,0.010254,0.746582,supine_right
719822,0.703857,0.007568,0.744873,supine_right
719832,0.704834,0.003418,0.744873,supine_right
719842,0.706055,0.002197,0.747314,supine_right
719852,0.706299,0.006592,0.74292,supine_right
719862,0.702881,0.00708,0.745361,supine_right
719872,0.709229,0.00415,0.753418,supine_right
719882,0.702637,0.003418,0.748291,supine_right
719892,0.704834,0.005859,0.75415,supine_right
719902,0.701416,0.003662,0.750244,supine_right
719912,0.701416,0.00293,0.748047,supine_right
719922,0.702148,0.006348,0.741455,supine_right
719932,0.700439,0.009766,0.746094,supine_right
719942,0.70752,0.008545,0.746826,supine_right
719952,0.702148,0.006592,0.74707,supine_right
719962,0.706787,0.01001,0.745605,supine_right
719972,0.70874,0.004883,0.751465,supine_right
719982,0.704834,0.011475,0.746338,supine_right
719992,0.704346,0.003418,0.740234,supine_right
720002,0.702637,0.005127,0.745117,supine_right
720012,0.703613,0.006836,0.748291,supine_right
720022,0.703369,0.005615,0.742676,supine_right
720032,0.705566,0.004395,0.749268,supine_right
720042,0.700195,0.008301,0.747803,supine_right
720052,0.704834,0.008545,0.750488,supine_right
720062,0.700928,0.006836,0.744385,supine_right
720072,0.700928,0.005127,0.747559,supine_right
720082,0.699951,0.006836,0.746582,supine_right
720092,0.705811,0.003906,0.747803,supine_right
720102,0.70459,0.00415,0.748535,supine_right
720112,0.70874,0.003906,0.748047,supine_right
720122,0.711914,0.000244,0.744141,supine_right
720132,0.707275,0.004639,0.749268,supine_right
720142,0.699463,0.010986,0.754883,supine_right
720152,0.69751,0.008057,0.751221,supine_right
720162,0.704346,0.011475,0.750244,supine_right
720172,0.69873,0.010742,0.746582,supine_right
720182,0.706055,0.01123,0.747803,supine_right
720192,0.710205,0.008789,0.739502,supine_right
720202,0.705566,0.007568,0.74292,supine_right
720212,0.70459,0.009033,0.747559,supine_right
720222,0.701904,0.002686,0.74707,supine_right
720232,0.699707,0.003174,0.740234,supine_right
720242,0.707275,0.001709,0.747314,supine_right
720252,0.707031,0.003906,0.745605,supine_right
720262,0.705811,0.009033,0.750732,supine_right
720272,0.708252,0.001953,0.751221,supine_right
720282,0.704834,0.001709,0.746826,supine_right
720292,0.704346,0.006348,0.752197,supine_right
720302,0.702393,0.004883,0.748779,supine_right
720312,0.697266,0.004395,0.75293,supine_right
720322,0.699463,0.006104,0.748291,supine_right
720332,0.697754,0.007568,0.751709,supine_right
720342,0.703857,-0.000977,0.747314,supine_right
720352,0.698486,0.001953,0.740479,supine_right
720362,0.70459,0.00415,0.751709,supine_right
720372,0.703857,0.004395,0.736328,supine_right
720382,0.707031,0.002441,0.741211,supine_right
720392,0.706543,0.008057,0.750488,supine_right
720402,0.707275,0.002686,0.755859,supine_right
720412,0.703125,0.009521,0.748535,supine_right
720422,0.704346,0.012451,0.756836,supine_right
720432,0.706055,0.009766,0.748047,supine_right
720442,0.703369,0.003418,0.73999,supine_right
720452,0.706299,0.002686,0.743164,supine_right
720462,0.704346,0.004883,0.74707,supine_right
720472,0.703125,0.006592,0.746338,supine_right
720482,0.699951,0.005859,0.747803,supine_right
720492,0.701416,0.009521,0.748535,supine_right
720502,0.702881,0.007813,0.750488,supine_right
720512,0.701416,0.008789,0.759277,supine_right
720522,0.699219,0.012939,0.755859,supine_right
720532,0.704346,0.008789,0.745117,supine_right
720542,0.707031,0.004639,0.75293,supine_right
720552,0.702148,0.004395,0.741943,supine_right
